,user_id,product_id,avg_score,user_rating,user_skintype,user_eyecolor,user_haircolor,user_skintone,user_age,demo
7495,clarisangels,P249814,4.3274,5,,,,,,439
7496,beautytooti,P249814,4.3274,5,,,,,,439
7497,roxyfoxy,P249814,4.3274,5,,brown,,olive,25to34,332
7498,ryndujour,P249814,4.3274,4,,brown,,medium,18to24,333
7499,Whovian70,P249814,4.3274,5,,hazel,,light,45to54,231
7500,Astrasasstra,P249814,4.3274,3,,brown,,,18to24,339
7501,deannerz,P249814,4.3274,5,,,,,,439
7502,lillyr0se,P249814,4.3274,4,,brown,,medium,18to24,333
7503,RanKayeBlooz,P249814,4.3274,5,,green,,light,18to24,031
7504,wanshan,P249814,4.3274,5,,brown,,light,35to44,331
7505,LennonD,P249814,4.3274,5,,brown,,olive,,332
7506,makeupdiva,P249814,4.3274,5,,hazel,,medium,over54,233
7507,carolva,P249814,4.3274,5,,brown,,medium,over54,333
7508,lhorsley,P249814,4.3274,5,,,,,,439
7509,MimiChris,P249814,4.3274,5,,brown,,light,35to44,331
7510,lipsticklush05,P249814,4.3274,4,,brown,,light,18to24,331
7511,chelsm,P249814,4.3274,5,,,,,18to24,439
7512,ymommy,P249814,4.3274,5,,green,,light,over54,031
7513,yourbestbets,P249814,4.3274,5,,,,,,439
7514,amandamarco32,P249814,4.3274,1,,brown,,olive,18to24,332
7515,thatsgood,P249814,4.3274,4,,,,,,439
7516,CaityMask,P249814,4.3274,4,,,,,,439
7517,jpage813,P249814,4.3274,5,,brown,,deep,18to24,336
7518,mds2010,P249814,4.3274,5,,brown,,medium,35to44,333
7519,MsKudos,P249814,4.3274,4,,brown,,deep,25to34,336
7520,aisleen,P249814,4.3274,4,,blue,,fair,18to24,130
7521,KatharineS,P249814,4.3274,5,,,,,18to24,439
7522,katiemaystarr,P249814,4.3274,5,,blue,,medium,25to34,133
7523,RollTideLaura,P249814,4.3274,5,,green,,fair,18to24,030
7524,kfp31,P249814,4.3274,2,,hazel,,medium,25to34,233
7525,emchan,P249814,4.3274,5,,brown,,olive,18to24,332
7526,TayTerTot22,P249814,4.3274,5,,,,fair,18to24,430
7527,placidkath,P249814,4.3274,5,,brown,,light,over54,331
7528,Christine1984,P249814,4.3274,4,,green,,light,25to34,031
7529,Tepy,P249814,4.3274,4,,brown,,deep,18to24,336
7530,gimped,P249814,4.3274,5,,brown,,fair,25to34,330
7531,tott,P249814,4.3274,4,,hazel,,light,13to17,231
7532,CassPellett,P249814,4.3274,4,,blue,,fair,18to24,130
7533,cocohoney,P249814,4.3274,5,,,,,,439
7534,winterbymorning,P249814,4.3274,5,,blue,,fair,25to34,130
7535,mobetta,P249814,4.3274,5,,,,,45to54,439
7536,baybeh,P249814,4.3274,4,,green,,light,13to17,031
7537,keebsdiction,P249814,4.3274,5,,brown,,olive,18to24,332
7538,mareeuh,P249814,4.3274,3,,brown,,olive,18to24,332
7539,mbaig95,P249814,4.3274,5,,hazel,,light,18to24,231
7540,martini92,P249814,4.3274,5,,brown,,medium,18to24,333
7541,iinuzukaa,P249814,4.3274,5,,brown,,light,18to24,331
7542,shellynnrn,P249814,4.3274,5,,brown,,medium,35to44,333
7543,thaniabun,P249814,4.3274,5,,brown,,light,18to24,331
7544,smartnsnazzy,P249814,4.3274,5,,hazel,,light,25to34,231
7545,Skbarker,P249814,4.3274,5,,blue,,fair,18to24,130
7546,stephy720,P249814,4.3274,5,,,,,,439
7547,Havenjay,P249814,4.3274,3,,blue,,fair,18to24,130
7548,pixieart,P249814,4.3274,4,,gray,,light,35to44,531
7549,puglady,P249814,4.3274,5,,green,,medium,over54,033
7550,realdiana,P249814,4.3274,5,,brown,,medium,18to24,333
7551,artista809,P249814,4.3274,5,,brown,,olive,25to34,332
7552,Joy83,P249814,4.3274,4,,,,,,439
7553,thebeautiful1,P249814,4.3274,5,,brown,,deep,13to17,336
7554,suej27,P249814,4.3274,5,,,,,35to44,439
7555,heatherotic,P249814,4.3274,5,,,,,,439
7556,lau712,P249814,4.3274,5,,brown,,dark,18to24,337
7557,LolitaLee,P249814,4.3274,2,,hazel,,light,45to54,231
7558,knox,P249814,4.3274,4,,hazel,,fair,18to24,230
7559,samcorbin,P249814,4.3274,4,,,,,,439
7560,gnomees,P249814,4.3274,4,,hazel,,light,25to34,231
7561,towner,P249814,4.3274,5,,hazel,,fair,18to24,230
7562,morta,P249814,4.3274,4,,,,,25to34,439
7563,anastasia08,P249814,4.3274,5,,brown,,olive,35to44,332
7564,skrody,P249814,4.3274,5,,brown,,deep,25to34,336
7565,FlaviaCakes,P249814,4.3274,4,,brown,,medium,25to34,333
7566,sfrede,P249814,4.3274,5,,brown,,medium,35to44,333
7567,ditchwitch,P249814,4.3274,4,,blue,,light,over54,131
7568,alouise,P249814,4.3274,4,,brown,,olive,18to24,332
7569,koolkat,P249814,4.3274,5,,green,,medium,18to24,033
7570,WillowIsADragon,P249814,4.3274,4,,hazel,,light,13to17,231
7571,wakr,P422274,3.9157,5,combination,blue,gray,light,,161
7572,anyazan,P422274,3.9157,5,combination,blue,auburn,light,35to44,151
7573,LouLouQ13,P422274,3.9157,5,combination,green,blonde,fair,,020
7574,Jo1973,P422274,3.9157,5,combination,brown,brunette,light,,311
7575,lg5270,P422274,3.9157,5,oily,brown,brunette,medium,25to34,313
7576,claramav,P422274,3.9157,5,oily,green,brunette,light,,011
7577,Mal814,P422274,3.9157,5,,blue,,light,25to34,131
7578,Berry3,P422274,3.9157,4,dry,blue,gray,fair,,160
7579,wingnut1015,P422274,3.9157,3,combination,green,blonde,light,,021
7580,francescap,P422274,3.9157,5,oily,hazel,brunette,light,,211
7581,duam,P422274,3.9157,2,,brown,,medium,25to34,333
7582,lemniscate,P422274,3.9157,5,combination,brown,brunette,light,,311
7583,Okinawalola,P422274,3.9157,5,normal,blue,brunette,porcelain,,115
7584,Peach2487,P422274,3.9157,2,dry,blue,brunette,olive,,112
7585,Tina70,P422274,3.9157,4,oily,blue,blonde,light,35to44,121
7586,nathansmom,P422274,3.9157,1,oily,green,blonde,fair,,020
7587,lippylove,P422274,3.9157,5,,,,,,439
7588,Helphathope,P422274,3.9157,4,,,,,,439
7589,MaterialArchive,P422274,3.9157,4,combination,brown,blonde,medium,,323
7590,katie70,P422274,3.9157,5,combination,blue,blonde,fair,,120
7591,emieanne,P422274,3.9157,5,,,,,,439
7592,liftinglady,P422274,3.9157,5,oily,hazel,brunette,medium,,213
7593,qwinkqwink,P422274,3.9157,5,combination,brown,black,light,,341
7594,jpw1972,P422274,3.9157,5,oily,brown,brunette,fair,45to54,310
7595,meedzin,P422274,3.9157,5,dry,blue,blonde,fair,,120
7596,theaplofmyeye,P422274,3.9157,5,oily,brown,brunette,olive,,312
7597,lizzieland,P422274,3.9157,1,dry,green,blonde,fair,,020
7598,abcd12,P422274,3.9157,1,combination,hazel,brunette,fair,,210
7599,lkschott,P422274,3.9157,4,dry,brown,brunette,fair,over54,310
7600,shellz0423,P422274,3.9157,4,oily,brown,brunette,medium,,313
7601,kawit,P422274,3.9157,1,combination,brown,brunette,medium,,313
7602,freddyKrueger,P422274,3.9157,1,oily,brown,brunette,light,,311
7603,lisamarie71388,P422274,3.9157,5,combination,green,blonde,tan,18to24,024
7604,WChampion,P422274,3.9157,5,normal,blue,brunette,light,,111
7605,Aggg,P422274,3.9157,5,dry,green,blonde,medium,25to34,023
7606,nightflights,P422274,3.9157,2,combination,brown,brunette,fair,,310
7607,LillianL37,P422274,3.9157,1,oily,brown,black,fair,,340
7608,ahill1177,P422274,3.9157,2,combination,green,blonde,medium,,023
7609,Kouki23,P422274,3.9157,2,combination,brown,black,light,,341
7610,hb45,P422274,3.9157,1,combination,brown,black,tan,,344
7611,Rachel02215,P422274,3.9157,2,,,,,,439
7612,loloeve,P422274,3.9157,5,normal,green,gray,medium,over54,063
7613,ocean22,P422274,3.9157,5,oily,brown,auburn,fair,,350
7614,sabrinaanaidy,P422274,3.9157,5,combination,brown,brunette,tan,,314
7615,megWburnett3,P422274,3.9157,5,combination,brown,brunette,light,,311
7616,tmgraham90,P422274,3.9157,5,combination,brown,brunette,light,,311
7617,purplesushi6,P422274,3.9157,5,oily,hazel,blonde,fair,,220
7618,pHpH,P422274,3.9157,4,combination,brown,brunette,deep,13to17,316
7619,evego727,P422274,3.9157,5,combination,brown,brunette,medium,,313
7620,Beautyskin22,P422274,3.9157,2,normal,brown,brunette,fair,,310
7621,weepahway,P422274,3.9157,5,combination,brown,black,light,,341
7622,Tweakano,P422274,3.9157,5,combination,blue,blonde,porcelain,,125
7623,mommyinmakeup,P422274,3.9157,2,combination,blue,brunette,light,35to44,111
7624,saikono,P422274,3.9157,5,combination,brown,auburn,medium,,353
7625,lizzyj81,P422274,3.9157,5,combination,green,brunette,light,25to34,011
7626,bossy74,P422274,3.9157,3,combination,brown,black,dark,,347
7627,IrinaMa,P422274,3.9157,5,combination,blue,blonde,light,,121
7628,dugie,P422274,3.9157,4,combination,blue,brunette,fair,45to54,110
7629,skialot,P422274,3.9157,5,combination,blue,blonde,light,,121
7630,beautyinspired,P422274,3.9157,5,combination,brown,black,light,,341
7631,AdriP,P422274,3.9157,2,normal,brown,auburn,fair,,350
7632,jojo72,P422274,3.9157,5,combination,blue,brunette,light,35to44,111
7633,megplus4,P422274,3.9157,1,dry,blue,blonde,medium,,123
7634,TigerCricket,P422274,3.9157,2,combination,brown,brunette,light,25to34,311
7635,EleC5543,P422274,3.9157,1,combination,green,brunette,fair,,010
7636,KateV24,P422274,3.9157,3,combination,green,blonde,fair,,020
7637,Sandhyasf,P422274,3.9157,5,combination,hazel,black,dark,over54,247
7638,OrientalGal,P422274,3.9157,5,dry,brown,black,fair,,340
7639,muanana,P422274,3.9157,4,combination,hazel,black,porcelain,,245
7640,Xocharlixo,P422274,3.9157,5,combination,brown,brunette,light,,311
7641,GabrielleEliza,P422274,3.9157,3,oily,brown,black,olive,,342
7642,jennabay,P422274,3.9157,1,oily,hazel,blonde,fair,,220
7643,debbie1976,P422274,3.9157,5,dry,brown,blonde,light,,321
7644,Jrwade,P422274,3.9157,5,combination,green,blonde,medium,,023
7645,vanessabaxter,P422274,3.9157,4,combination,hazel,black,medium,,243
7646,shecud,P422274,3.9157,3,dry,green,brunette,fair,,010
7647,michelinehuard,P422274,3.9157,5,dry,blue,blonde,porcelain,,125
7648,MSObsessed,P422274,3.9157,5,combination,hazel,brunette,medium,,213
7649,peggymerf,P422274,3.9157,5,dry,blue,blonde,porcelain,35to44,125
7650,fromnc,P422274,3.9157,5,oily,brown,black,medium,,343
7651,ae14,P422274,3.9157,5,dry,brown,brunette,fair,,310
7652,Caitycakes230,P422274,3.9157,5,,,,,,439
7653,Jellybeaner81,P400625,4.5282,5,,,,,,439
7654,halfrican,P400625,4.5282,4,,brown,,dark,25to34,337
7655,StephFCantos,P400625,4.5282,5,oily,brown,brunette,light,,311
7656,cleanclear,P400625,4.5282,5,,blue,,light,35to44,131
7657,elrod,P400625,4.5282,5,,green,,light,25to34,031
7658,wendymcc,P400625,4.5282,4,,,,,,439
7659,Sunshine2172,P400625,4.5282,5,combination,brown,brunette,tan,,314
7660,dorib,P400625,4.5282,5,,brown,,fair,35to44,330
7661,Lara29,P400625,4.5282,4,combination,blue,auburn,fair,35to44,150
7662,Abimbola,P400625,4.5282,5,,brown,,dark,18to24,337
7663,cathyinto,P400625,4.5282,4,,blue,,light,over54,131
7664,EricaPockets5,P400625,4.5282,5,,,,,,439
7665,biscottimaker2,P400625,4.5282,5,,,,,,439
7666,beautifulM,P400625,4.5282,5,oily,brown,black,deep,,346
7667,Meg1996,P400625,4.5282,5,,,,,,439
7668,Noe1721,P400625,4.5282,5,,,,,,439
7669,Jcs0817,P400625,4.5282,5,,brown,,light,45to54,331
7670,holamua,P400625,4.5282,5,,,,,,439
7671,desertRose17,P400625,4.5282,5,,,,,,439
7672,veenik,P400625,4.5282,5,,,,,,439
7673,BspFTW,P400625,4.5282,5,normal,blue,blonde,light,,121
7674,gammaray,P400625,4.5282,3,,,,,,439
7675,taycorbs,P400625,4.5282,5,,,,,,439
7676,BridgieTX,P400625,4.5282,2,combination,green,blonde,fair,,020
7677,lucelynne,P400625,4.5282,5,,,,,,439
7678,flowerjessy,P400625,4.5282,5,,,,,,439
7679,SoSohontas,P400625,4.5282,5,,,,,,439
7680,luvmadeup,P400625,4.5282,5,combination,blue,blonde,medium,45to54,123
7681,teepanda,P400625,4.5282,5,oily,brown,black,light,25to34,341
7682,Gabyg90210,P400625,4.5282,5,,brown,,medium,18to24,333
7683,jawswwboys,P400625,4.5282,4,,,,,,439
7684,Haely,P400625,4.5282,5,,brown,,medium,,333
7685,KelseyYP,P400625,4.5282,5,,brown,,medium,18to24,333
7686,GoldBronze,P400625,4.5282,5,,,,,,439
7687,babyjohn,P400625,4.5282,5,,,,,,439
7688,mely25,P400625,4.5282,5,,brown,,olive,35to44,332
7689,tastelikewater,P400625,4.5282,5,combination,blue,brunette,fair,,110
7690,tastelikewater,P400625,4.5282,5,combination,blue,brunette,fair,,110
7691,spchtchr1,P400625,4.5282,4,dry,green,blonde,light,,021
7692,etherealbliss,P400625,4.5282,5,,brown,,deep,25to34,336
7693,scottishrose,P400625,4.5282,5,,blue,,fair,over54,130
7694,AZTracyS,P400625,4.5282,5,,brown,,medium,35to44,333
7695,starsandbucks,P400625,4.5282,4,,,,,,439
7696,Cindyrellaa,P400625,4.5282,5,,blue,,light,18to24,131
7697,LisaCazares,P400625,4.5282,5,,,,,,439
7698,sklr,P400625,4.5282,4,,,,,,439
7699,meli0003,P400625,4.5282,5,,,,,,439
7700,AlexFF,P400625,4.5282,2,,brown,,light,25to34,331
7701,MShakeshaftMUA,P400625,4.5282,5,,,,,,439
7702,Jacu,P400625,4.5282,2,,brown,,light,over54,331
7703,mld12,P400625,4.5282,5,,,,,,439
7704,sylviakraiger,P400625,4.5282,4,,,,,,439
7705,fhgarman,P400625,4.5282,2,,brown,,olive,35to44,332
7706,sazem,P400625,4.5282,5,,,,,,439
7707,pinkypie72,P400625,4.5282,2,,blue,,fair,35to44,130
7708,aliensexist,P400625,4.5282,5,,green,,medium,,033
7709,noelsmom,P400625,4.5282,5,,blue,,fair,over54,130
7710,LeeLeeBk,P400625,4.5282,1,,brown,,light,35to44,331
7711,Blueseaev,P400625,4.5282,5,,brown,,light,25to34,331
7712,LaLaKacy,P400625,4.5282,5,dry,brown,brunette,olive,,312
7713,SoleiShine,P400625,4.5282,5,,,,,,439
7714,meganlynneberry,P400625,4.5282,5,,brown,,light,25to34,331
7715,MrsWoot,P400625,4.5282,5,,,,,,439
7716,Jenn088,P400625,4.5282,4,,brown,,light,25to34,331
7717,NicolesBeauty,P400625,4.5282,5,,brown,,medium,,333
7718,irishmich,P400625,4.5282,2,,hazel,,fair,35to44,230
7719,maiamimi,P400625,4.5282,3,,,,,,439
7720,Deedaw,P400625,4.5282,4,,,,,,439
7721,carley88,P400625,4.5282,5,,,,,,439
7722,CasTheChemist,P400625,4.5282,5,,hazel,,light,25to34,231
7723,marcelach,P400625,4.5282,4,combination,brown,red,medium,,303
7724,RebeccaBBinLA,P400625,4.5282,5,,blue,,fair,45to54,130
7725,djrose,P400625,4.5282,2,,brown,,fair,45to54,330
7726,MakeupMonsterr,P400625,4.5282,4,,,,,,439
7727,witchen,P400625,4.5282,2,,hazel,,light,over54,231
7728,Nicole912,P400625,4.5282,2,,,,,,439
7729,michelle3336,P400625,4.5282,4,,green,,fair,25to34,030
7730,russet,P400625,4.5282,2,,gray,,olive,45to54,532
7731,linmar,P400625,4.5282,1,,,,,,439
7732,mmck07,P400625,4.5282,5,normal,brown,brunette,light,,311
7733,pameee,P400625,4.5282,5,,,,,,439
7734,nygirl1023,P400625,4.5282,4,,,,,,439
7735,Walian,P400625,4.5282,4,combination,brown,black,fair,25to34,340
7736,productwhorelaa,P400625,4.5282,5,,brown,,medium,45to54,333
7737,lmcdonald2012,P400625,4.5282,5,,,,,,439
7738,Chicchick00,P400625,4.5282,5,combination,hazel,brunette,fair,,210
7739,PrettyDee718,P400625,4.5282,5,dry,brown,black,deep,,346
7740,WhitnyM,P400625,4.5282,5,oily,brown,brunette,dark,,317
7741,dcfashiongal,P400625,4.5282,5,oily,green,red,fair,,000
7742,fromthemarket,P400625,4.5282,5,combination,brown,brunette,light,,311
7743,Kelsi2000,P400625,4.5282,5,oily,blue,brunette,medium,,113
7744,elxo,P400625,4.5282,4,,,,,25to34,439
7745,sandyichiban317,P400625,4.5282,5,,,,,,439
7746,Jgoz,P400625,4.5282,5,combination,brown,brunette,light,,311
7747,meijie1128,P400625,4.5282,5,combination,brown,black,light,,341
7748,ledonatella,P400625,4.5282,5,combination,brown,brunette,medium,,313
7749,mizeet,P400625,4.5282,2,oily,green,blonde,medium,,023
7750,Makepforever,P400625,4.5282,5,,brown,,olive,45to54,332
7751,MlleGolightly,P400625,4.5282,5,combination,green,red,fair,,000
7752,zarbs,P400625,4.5282,5,oily,blue,blonde,fair,,120
7753,gracielamar,P78731877,3.7748,2,combination,green,brunette,olive,,012
7754,danielledanielle,P78731877,3.7748,3,combination,brown,black,deep,18to24,346
7755,Nina0125,P78731877,3.7748,5,combination,brown,brunette,fair,,310
7756,Poufsouffle,P78731877,3.7748,4,dry,gray,auburn,medium,25to34,553
7757,KBeautyNi,P78731877,3.7748,5,combination,blue,blonde,fair,,120
7758,ChaoticCoconut,P78731877,3.7748,3,combination,brown,black,dark,,347
7759,tcbush,P78731877,3.7748,5,normal,brown,brunette,deep,,316
7760,JackJoy,P78731877,3.7748,5,dry,blue,blonde,medium,35to44,123
7761,madamejedi,P78731877,3.7748,2,normal,brown,brunette,porcelain,,315
7762,luvmakeup03,P78731877,3.7748,1,oily,brown,brunette,light,,311
7763,langela1983,P78731877,3.7748,5,dry,brown,black,medium,,343
7764,ADawnPhelps,P78731877,3.7748,4,combination,blue,blonde,fair,18to24,120
7765,MUNaturalist,P78731877,3.7748,4,combination,brown,auburn,dark,,357
7766,mandys35,P78731877,3.7748,3,combination,blue,brunette,fair,35to44,110
7767,passionateaddic,P78731877,3.7748,3,combination,brown,black,olive,13to17,342
7768,lemonparfait,P78731877,3.7748,2,normal,blue,blonde,fair,,120
7769,Aannnnnnnaaaaaa,P78731877,3.7748,5,oily,brown,brunette,light,,311
7770,JessieStarr,P78731877,3.7748,5,dry,blue,blonde,light,,121
7771,gbrewing,P78731877,3.7748,4,oily,hazel,blonde,light,over54,221
7772,AndaS,P78731877,3.7748,3,combination,brown,brunette,fair,,310
7773,DeezSteez,P78731877,3.7748,1,combination,hazel,blonde,light,,221
7774,gymgirl2,P78731877,3.7748,1,normal,brown,black,olive,,342
7775,maryrossi96,P78731877,3.7748,2,combination,blue,brunette,fair,,110
7776,anyutka,P78731877,3.7748,1,dry,blue,red,porcelain,,105
7777,kat812,P78731877,3.7748,4,combination,brown,black,tan,,344
7778,mimi142404,P78731877,3.7748,5,normal,brown,black,dark,,347
7779,JBelle25,P78731877,3.7748,5,oily,brown,black,ebony,,348
7780,MellonPaws,P78731877,3.7748,5,combination,brown,black,olive,,342
7781,laichan,P78731877,3.7748,4,normal,brown,blonde,tan,,324
7782,CReese19,P78731877,3.7748,4,dry,blue,auburn,porcelain,,155
7783,Jennnnzzz,P78731877,3.7748,5,oily,hazel,blonde,light,,221
7784,JellyBean23,P78731877,3.7748,2,dry,green,auburn,fair,18to24,050
7785,Franpa,P78731877,3.7748,2,combination,brown,brunette,light,,311
7786,BlackDiablos,P78731877,3.7748,5,combination,blue,blonde,medium,18to24,123
7787,mommy1910,P78731877,3.7748,1,,green,brunette,light,,011
7788,haleyvvvv,P78731877,3.7748,5,normal,green,auburn,light,25to34,051
7789,NoleGirl18,P78731877,3.7748,2,dry,brown,brunette,fair,,310
7790,Meganmcc218,P78731877,3.7748,5,combination,brown,brunette,light,,311
7791,Danielys05,P78731877,3.7748,3,dry,brown,blonde,medium,,323
7792,KBeautyNi,P78731877,3.7748,5,combination,blue,blonde,fair,,120
7793,ohitzslaughter,P78731877,3.7748,3,oily,brown,brunette,olive,,312
7794,JBelle25,P78731877,3.7748,5,oily,brown,black,ebony,,348
7795,StarsNGlitter,P78731877,3.7748,5,oily,brown,brunette,tan,35to44,314
7796,2manyperfumes,P78731877,3.7748,4,dry,hazel,brunette,fair,,210
7797,arosebyanyother,P78731877,3.7748,4,combination,green,blonde,fair,,020
7798,annikaay,P78731877,3.7748,5,combination,brown,brunette,deep,,316
7799,amv49,P78731877,3.7748,3,dry,blue,brunette,light,,111
7800,jojo1101,P78731877,3.7748,1,dry,hazel,gray,fair,,260
7801,joshlouise,P78731877,3.7748,2,combination,hazel,brunette,light,,211
7802,nataliblalock,P78731877,3.7748,4,normal,brown,brunette,medium,,313
7803,Rubii,P78731877,3.7748,3,combination,brown,brunette,medium,,313
7804,Kimberlywnj,P78731877,3.7748,4,combination,brown,black,tan,,344
7805,Jboffs,P78731877,3.7748,3,combination,green,blonde,light,,021
7806,reema79,P78731877,3.7748,5,normal,hazel,blonde,fair,,220
7807,RavenHairGirl,P78731877,3.7748,5,normal,green,auburn,light,,051
7808,RoseByte420,P78731877,3.7748,3,combination,green,auburn,light,25to34,051
7809,jennyervin,P78731877,3.7748,4,combination,blue,brunette,medium,,113
7810,tikotiko,P78731877,3.7748,4,dry,hazel,gray,olive,,262
7811,kittleherder,P78731877,3.7748,2,combination,green,brunette,fair,35to44,010
7812,msmarvelous815,P78731877,3.7748,3,normal,blue,blonde,porcelain,,125
7813,EmeraldShores,P78731877,3.7748,5,combination,brown,brunette,medium,,313
7814,lauurreenn,P78731877,3.7748,5,combination,green,blonde,light,,021
7815,CriMari17,P78731877,3.7748,5,oily,brown,black,deep,,346
7816,thewhitejag,P78731877,3.7748,3,dry,blue,brunette,porcelain,,115
7817,birtdaycake,P78731877,3.7748,5,normal,blue,black,light,,141
7818,debbymacNY,P78731877,3.7748,5,combination,brown,brunette,light,,311
7819,iamilona,P78731877,3.7748,2,normal,brown,gray,medium,,363
7820,Ninamara23,P78731877,3.7748,4,normal,brown,brunette,deep,18to24,316
7821,FentyFever,P78731877,3.7748,4,combination,hazel,brunette,dark,,217
7822,beeeeeeeean,P78731877,3.7748,5,combination,brown,black,tan,,344
7823,Jannethe,P78731877,3.7748,5,normal,hazel,blonde,light,,221
7824,MiraBear,P78731877,3.7748,5,combination,brown,black,olive,,342
7825,KristenT87,P78731877,3.7748,3,combination,brown,black,deep,,346
7826,sonnydee,P78731877,3.7748,3,oily,brown,brunette,tan,35to44,314
7827,tremblayjustine,P78731877,3.7748,4,dry,hazel,blonde,fair,,220
7828,TaiJenee,P78731877,3.7748,5,dry,brown,blonde,tan,,324
7829,katlad,P78731877,3.7748,4,oily,green,brunette,fair,18to24,010
7830,saraShalelee9,P78731877,3.7748,3,combination,brown,brunette,medium,,313
7831,Alita6,P78731877,3.7748,4,combination,green,brunette,fair,,010
7832,Nephritex,P78731877,3.7748,5,combination,green,blonde,porcelain,18to24,025
7833,ElleKo,P78731877,3.7748,4,oily,green,blonde,porcelain,,025
7834,Aishabajwa,P78731877,3.7748,1,combination,brown,brunette,light,,311
7835,Lori12345,P78731877,3.7748,4,normal,green,blonde,light,,021
7836,SParrice,P78731877,3.7748,5,normal,brown,black,olive,,342
7837,ShannyNae,P78731877,3.7748,3,dry,green,auburn,medium,,053
7838,mendycryer,P78731877,3.7748,2,dry,blue,blonde,medium,,123
7839,Rocky5766,P78731877,3.7748,4,combination,brown,brunette,medium,,313
7840,ockqua,P78731877,3.7748,5,combination,brown,brunette,tan,25to34,314
7841,AptAmanda,P78731877,3.7748,4,normal,brown,black,dark,,347
7842,Desparado,P78731877,3.7748,2,oily,brown,black,medium,,343
7843,tracymlynn,P78731877,3.7748,5,combination,hazel,blonde,medium,,223
7844,FreshFamily,P78731877,3.7748,5,normal,brown,brunette,dark,,317
7845,Yovash,P78731877,3.7748,3,combination,brown,brunette,medium,,313
